PriceDate,Balanced-Superannuation,Growth-Superannuation,Alternative Growth-Superannuation,Sustainable Balanced-Superannuation,Conservative Balanced-Superannuation,Capital Stable-Superannuation,Overseas Shares-Superannuation,Australian Shares-Superannuation,Property-Superannuation,Fixed Interest-Superannuation,Cash-Superannuation,Balanced-Pension,Growth-Pension,Alternative Growth-Pension,Sustainable Balanced-Pension,Conservative Balanced-Pension,Capital Stable-Pension,Long-term-Pension,Overseas Shares-Pension,Australian Shares-Pension,Property-Pension,Fixed Interest-Pension,Cash-Pension
2026-04-13,3.046756,3.480609,2.987875,3.019575,2.377109,2.060315,4.729197,3.578174,2.401163,1.458603,1.387953,3.311514,3.836295,3.220250,3.340257,2.589433,2.213545,1.558967,5.527203,4.140747,2.601392,1.547091,1.465801
2026-04-10,3.044117,3.477000,2.985348,3.020431,2.375661,2.059617,4.698544,3.595763,2.399783,1.460023,1.387483,3.309048,3.832715,3.218315,3.341803,2.588235,2.212955,1.558090,5.488482,4.163629,2.599700,1.548853,1.465227
2026-04-09,3.046034,3.478865,2.987078,3.022400,2.376948,2.060745,4.698620,3.600051,2.397974,1.462126,1.387325,3.311525,3.835260,3.220757,3.344507,2.589956,2.214397,1.559472,5.488705,4.169215,2.597481,1.551508,1.465034
2026-04-08,3.045335,3.477464,2.986352,3.022624,2.377102,2.061291,4.694133,3.598830,2.392422,1.464269,1.387169,3.310908,3.833769,3.220096,3.345149,2.590255,2.215169,1.559760,5.483567,4.167969,2.590727,1.554178,1.464843
2026-04-07,3.010500,3.425150,2.956663,2.983322,2.355787,2.048315,4.607108,3.514480,2.379352,1.454674,1.387011,3.270179,3.774358,3.187057,3.298652,2.564382,2.200495,1.547816,5.374003,4.058477,2.574693,1.542232,1.464652
2026-04-02,2.995080,3.402454,2.942247,2.967454,2.346710,2.042821,4.597240,3.461064,2.378531,1.453718,1.386232,3.251108,3.747147,3.169398,3.278949,2.552730,2.193902,1.540414,5.361605,3.989222,2.573686,1.541047,1.463693
2026-04-01,3.003083,3.414606,2.948769,2.976843,2.351829,2.046230,4.595822,3.499069,2.375347,1.457479,1.386054,3.261127,3.761769,3.177752,3.290672,2.559476,2.197996,1.543677,5.359894,4.038611,2.569744,1.545712,1.463474
2026-03-31,2.981623,3.381862,2.930823,2.952874,2.339398,2.038889,4.559901,3.430723,2.363902,1.453277,1.385918,3.235862,3.724216,3.156854,3.262404,2.544092,2.189737,1.536614,5.314527,3.949923,2.555705,1.540569,1.463310
2026-03-30,2.962943,3.355046,2.914180,2.936101,2.327494,2.031486,4.472586,3.422714,2.357172,1.448711,1.385762,3.214725,3.694161,3.139213,3.243041,2.530290,2.181484,1.529277,5.204339,3.939600,2.547429,1.534915,1.463119
2026-03-27,2.966718,3.362771,2.917706,2.942695,2.328824,2.031142,4.477576,3.443563,2.355026,1.444782,1.385296,3.219322,3.703046,3.143330,3.250678,2.532012,2.180924,1.530124,5.210542,3.966715,2.544797,1.530026,1.462547
2026-03-26,2.976845,3.377495,2.926255,2.952256,2.335027,2.034940,4.529330,3.447487,2.359960,1.448599,1.385141,3.230496,3.719071,3.152065,3.261287,2.539020,2.184998,1.533034,5.275620,3.971840,2.550849,1.534754,1.462358
2026-03-25,2.987518,3.393632,2.934745,2.962216,2.342454,2.039693,4.580087,3.456643,2.361654,1.453966,1.384985,3.242512,3.736824,3.160799,3.272589,2.547556,2.190259,1.536311,5.339546,3.983746,2.552930,1.541420,1.462170
2026-03-24,2.967357,3.363540,2.917579,2.941860,2.329815,2.031817,4.536301,3.400230,2.359292,1.447984,1.384831,3.218106,3.701448,3.140150,3.247720,2.531750,2.181036,1.528043,5.284454,3.910545,2.550033,1.534002,1.461980
2026-03-23,2.963423,3.357768,2.914142,2.936231,2.327330,2.030335,4.520978,3.393243,2.359644,1.447246,1.384671,3.213355,3.694523,3.135976,3.241177,2.528639,2.179269,1.526329,5.265200,3.901543,2.550467,1.533072,1.461784
2026-03-20,2.961900,3.355889,2.912370,2.936048,2.326006,2.029505,4.488698,3.413016,2.360483,1.447570,1.384212,3.211942,3.692835,3.134541,3.241176,2.527445,2.178412,1.525347,5.224724,3.927262,2.551473,1.533474,1.461223
2026-03-19,2.978245,3.379212,2.926128,2.953051,2.336354,2.036230,4.544884,3.437191,2.373756,1.454383,1.384058,3.231024,3.719491,3.150168,3.261562,2.539854,2.186094,1.531607,5.295393,3.958665,2.567746,1.541922,1.461034
2026-03-18,2.993948,3.403096,2.939376,2.970197,2.345793,2.041933,4.571384,3.487263,2.380446,1.458685,1.383896,3.249794,3.747301,3.166609,3.282147,2.551613,2.192649,1.537325,5.328578,4.023697,2.575950,1.547265,1.460835
2026-03-17,2.995362,3.404633,2.940570,2.968807,2.346630,2.042492,4.592337,3.472988,2.383423,1.459039,1.383754,3.250592,3.748191,3.166219,3.279690,2.552126,2.193068,1.537389,5.354744,4.005179,2.579601,1.547704,1.460662
2026-03-16,2.992086,3.400160,2.938198,2.964590,2.344428,2.040735,4.586643,3.464345,2.380519,1.455589,1.383606,3.246950,3.743362,3.163816,3.274861,2.549535,2.191109,1.536650,5.347704,3.993994,2.576040,1.543362,1.460483
2026-03-13,2.991196,3.399398,2.937274,2.964817,2.343975,2.040242,4.568769,3.478433,2.374803,1.454854,1.383163,3.246903,3.743674,3.163932,3.276136,2.549574,2.190880,1.537369,5.325147,4.012329,2.569030,1.542451,1.459942
2026-03-12,2.992216,3.400907,2.937813,2.968035,2.344522,2.040816,4.567348,3.482834,2.376883,1.456829,1.383011,3.247529,3.744578,3.163768,3.279195,2.549969,2.191253,1.536450,5.323311,4.017968,2.571584,1.544894,1.459757
2026-03-11,3.008643,3.425650,2.951255,2.986235,2.354281,2.046880,4.606653,3.525382,2.381352,1.462837,1.382868,3.266641,3.772666,3.178776,3.300810,2.561807,2.197937,1.541639,5.372961,4.073193,2.577064,1.552340,1.459582
2026-03-10,3.008220,3.423418,2.950883,2.986875,2.354759,2.047852,4.616478,3.509302,2.385359,1.466150,1.382728,3.265701,3.769533,3.178007,3.301250,2.561980,2.199081,1.541716,5.385262,4.051966,2.581977,1.556456,1.459410
2026-03-09,3.001920,3.413985,2.946469,2.978190,2.351077,2.045061,4.625598,3.475153,2.381168,1.461353,1.382579,3.258452,3.759074,3.173091,3.291001,2.557354,2.196102,1.540463,5.396434,4.007640,2.576840,1.550508,1.459223
2026-03-06,3.024742,3.450103,2.965627,3.004612,2.364769,2.052588,4.647961,3.570810,2.384137,1.464892,1.382139,3.287257,3.802481,3.197026,3.323994,2.575332,2.205274,1.549728,5.424581,4.131861,2.580478,1.554898,1.458685
2026-03-05,3.039151,3.471240,2.977419,3.018789,2.373209,2.057654,4.688436,3.602112,2.387992,1.468650,1.382006,3.303754,3.827021,3.210367,3.340889,2.585743,2.211041,1.554845,5.476223,4.173422,2.585246,1.559655,1.458524
2026-03-04,3.032150,3.458666,2.970651,3.012026,2.369319,2.056313,4.676737,3.570670,2.395031,1.472257,1.381857,3.294347,3.811075,3.201680,3.331945,2.580426,2.209246,1.551218,5.461275,4.132480,2.593868,1.564076,1.458343
2026-03-03,3.046152,3.481713,2.983658,3.026210,2.377714,2.060540,4.694256,3.628130,2.394676,1.470504,1.381709,3.312850,3.839667,3.218588,3.350428,2.591674,2.214504,1.558537,5.483046,4.207202,2.593423,1.561863,1.458168
2026-03-02,3.069212,3.515080,3.002656,3.047444,2.391612,2.069271,4.752283,3.677772,2.401118,1.477763,1.381557,3.339056,3.877612,3.239269,3.375261,2.608482,2.224401,1.566409,5.556040,4.271760,2.601341,1.570871,1.457983
2026-02-27,3.070509,3.517078,3.003041,3.052326,2.392184,2.069648,4.753305,3.682931,2.402638,1.479960,1.381116,3.340083,3.879248,3.238854,3.380664,2.608982,2.224639,1.565556,5.557292,4.278824,2.603205,1.573609,1.457442
2026-02-26,3.071473,3.519155,3.004440,3.052378,2.392666,2.069483,4.777697,3.668860,2.400510,1.477922,1.380970,3.341070,3.881312,3.239719,3.380671,2.609251,2.224286,1.566075,5.587973,4.260588,2.600604,1.571083,1.457262
2026-02-25,3.068967,3.514743,3.001177,3.046700,2.390446,2.067868,4.782432,3.648121,2.399414,1.476508,1.380822,3.337101,3.875605,3.235155,3.373050,2.606159,2.222232,1.564399,5.593985,4.233653,2.599262,1.569331,1.457081
2026-02-24,3.058154,3.496925,2.991822,3.033395,2.384555,2.064989,4.766809,3.607705,2.397698,1.477369,1.380674,3.324354,3.855224,3.224533,3.357154,2.598879,2.219069,1.560944,5.574328,4.181125,2.597160,1.570394,1.456901
2026-02-23,3.053080,3.489735,2.987729,3.030348,2.381688,2.063333,4.738618,3.609673,2.398243,1.476591,1.380527,3.319166,3.847518,3.220682,3.353787,2.595712,2.217340,1.559516,5.538927,4.183842,2.597833,1.569432,1.456722
2026-02-20,3.060133,3.501278,2.993510,3.037957,2.384945,2.064409,4.762940,3.626532,2.396977,1.475129,1.380083,3.326866,3.860421,3.226959,3.362764,2.599536,2.218355,1.561278,5.569665,4.205801,2.596283,1.567619,1.456176
2026-02-19,3.057714,3.498711,2.991721,3.036385,2.383481,2.063250,4.746701,3.634946,2.393076,1.473380,1.379936,3.324999,3.858277,3.226262,3.361560,2.598203,2.217202,1.560990,5.549123,4.216723,2.591505,1.565451,1.455996
2026-02-18,3.052759,3.490166,2.987197,3.028624,2.380767,2.062092,4.751353,3.604625,2.393424,1.475128,1.379788,3.318360,3.847558,3.219952,3.351635,2.594415,2.215701,1.558425,5.554990,4.177340,2.591931,1.567616,1.455813
2026-02-17,3.043976,3.475224,2.979372,3.017825,2.375832,2.059751,4.725334,3.580097,2.399549,1.476277,1.379639,3.307992,3.830670,3.211273,3.339024,2.588434,2.213207,1.555492,5.522273,4.145484,2.599437,1.569041,1.455633
2026-02-16,3.038851,3.467677,2.974925,3.011128,2.372743,2.057957,4.711709,3.567325,2.393531,1.475407,1.379493,3.301708,3.821623,3.205816,3.330642,2.584589,2.211081,1.553429,5.505093,4.128973,2.592064,1.567988,1.455454
2026-02-13,3.037517,3.465784,2.973772,3.008709,2.371650,2.057019,4.712769,3.560733,2.393322,1.473978,1.379050,3.299937,3.819369,3.204412,3.327656,2.583183,2.209949,1.552944,5.506443,4.120459,2.591851,1.566246,1.454911
2026-02-12,3.042124,3.475559,2.977856,3.015936,2.373716,2.057389,4.688698,3.611492,2.389233,1.471469,1.378901,3.306388,3.831096,3.210227,3.336779,2.586325,2.210366,1.554114,5.475682,4.186838,2.586812,1.563132,1.454730
2026-02-11,3.054583,3.494147,2.988845,3.026678,2.380872,2.061190,4.751567,3.616481,2.387484,1.471251,1.378754,3.320123,3.851943,3.222034,3.348856,2.594595,2.214500,1.559087,5.554783,4.193300,2.584698,1.562873,1.454549
2026-02-10,3.045840,3.480608,2.981819,3.018630,2.375821,2.058204,4.762192,3.566212,2.384754,1.469392,1.378607,3.309181,3.835524,3.212563,3.338517,2.587789,2.210870,1.555710,5.568138,4.128007,2.581355,1.560569,1.454368
2026-02-09,3.043674,3.478223,2.979968,3.015943,2.374013,2.056574,4.760794,3.561163,2.379447,1.466723,1.378459,3.306394,3.832554,3.210162,3.335133,2.585473,2.208872,1.554474,5.566360,4.121347,2.574854,1.557260,1.454188
2026-02-06,3.030282,3.456123,2.967662,3.003051,2.366152,2.052292,4.754131,3.501791,2.375854,1.466907,1.378016,3.289645,3.806865,3.195371,3.319390,2.575511,2.203981,1.549297,5.557903,4.044141,2.570542,1.557492,1.453645
2026-02-05,3.035866,3.467220,2.972791,3.010149,2.369498,2.053737,4.716219,3.571697,2.368314,1.465587,1.377869,3.299121,3.822347,3.204748,3.329714,2.581222,2.206271,1.553233,5.510117,4.134958,2.561277,1.555860,1.453465
2026-02-04,3.044456,3.481557,2.980531,3.018743,2.374142,2.055832,4.748754,3.586989,2.368458,1.464248,1.377715,3.308814,3.838024,3.212647,3.339439,2.586497,2.208336,1.555748,5.551070,4.154858,2.561458,1.554198,1.453276
2026-02-03,3.044780,3.481673,2.980386,3.022063,2.374241,2.055923,4.765528,3.574635,2.361812,1.465499,1.377578,3.308432,3.837477,3.211526,3.342645,2.586219,2.208249,1.555020,5.572034,4.138887,2.553320,1.555749,1.453112
2026-02-02,3.047477,3.484643,2.982588,3.024429,2.375840,2.056784,4.817523,3.545849,2.358866,1.466417,1.377439,3.310679,3.840338,3.213356,3.344873,2.587594,2.209083,1.556069,5.637389,4.101496,2.549718,1.556888,1.452942
2026-01-30,3.046880,3.485154,2.982314,3.023489,2.375522,2.056534,4.780631,3.577801,2.362107,1.466260,1.377020,3.310945,3.841410,3.214107,3.344167,2.587701,2.208926,1.556012,5.591015,4.143072,2.553688,1.556697,1.452435
2026-01-29,3.060705,3.506330,2.995314,3.033091,2.384215,2.061517,4.824386,3.601728,2.360505,1.465708,1.376881,3.327498,3.866198,3.229025,3.355838,2.598358,2.214695,1.563220,5.646108,4.174168,2.551727,1.556015,1.452265
2026-01-28,3.061354,3.507571,2.995654,3.036148,2.384374,2.061465,4.824429,3.605755,2.355573,1.465818,1.376743,3.328084,3.867461,3.229264,3.359086,2.598513,2.214573,1.563047,5.646043,4.179483,2.545682,1.556154,1.452092
2026-01-27,3.064952,3.513520,2.998851,3.038494,2.386094,2.061928,4.843446,3.612569,2.357246,1.464491,1.376604,3.332433,3.874661,3.233338,3.362187,2.600668,2.215097,1.564343,5.669939,4.188367,2.547730,1.554509,1.451926
2026-01-23,3.057042,3.500981,2.992077,3.029589,2.381606,2.059364,4.831277,3.588597,2.355885,1.464339,1.376043,3.323517,3.860695,3.226255,3.351836,2.595329,2.212357,1.561942,5.654495,4.157283,2.546064,1.554318,1.451239
2026-01-22,3.058129,3.502055,2.992998,3.030491,2.382284,2.059750,4.847098,3.581898,2.355369,1.464671,1.375907,3.324743,3.862108,3.227447,3.353183,2.596131,2.212851,1.562611,5.674212,4.148720,2.545441,1.554730,1.451073
2026-01-21,3.051475,3.490678,2.987056,3.021835,2.378413,2.057727,4.837917,3.556600,2.356989,1.464641,1.375767,3.316892,3.849309,3.221094,3.343069,2.591418,2.210670,1.560676,5.662601,4.115868,2.547425,1.554693,1.450900
2026-01-20,3.050435,3.489968,2.986462,3.023964,2.377710,2.057014,4.825554,3.566984,2.357945,1.463148,1.375627,3.316645,3.849293,3.221487,3.346105,2.590996,2.210032,1.560900,5.646996,4.129375,2.548472,1.552809,1.450731
2026-01-19,3.067674,3.515655,3.000921,3.038459,2.387730,2.062628,4.903346,3.584316,2.365065,1.466068,1.375488,3.336109,3.878247,3.236970,3.363042,2.602776,2.216232,1.566632,5.744877,4.151888,2.557191,1.556427,1.450562
2026-01-16,3.074756,3.526779,3.007031,3.046108,2.391914,2.064854,4.926506,3.600854,2.365268,1.467027,1.375070,3.344825,3.891399,3.244231,3.372654,2.608028,2.218839,1.569610,5.774021,4.173427,2.557440,1.557616,1.450050
2026-01-15,3.071203,3.520724,3.003596,3.041805,2.389911,2.063994,4.923618,3.584234,2.360697,1.468422,1.374930,3.340079,3.883839,3.239558,3.367004,2.605314,2.217748,1.567868,5.770430,4.151859,2.551842,1.559345,1.449878
2026-01-14,3.067626,3.515321,3.000795,3.037375,2.387928,2.062818,4.921464,3.570900,2.358035,1.467680,1.374790,3.335961,3.877667,3.236360,3.361728,2.602855,2.216416,1.566814,5.767700,4.134548,2.548582,1.558425,1.449710
2026-01-13,3.068255,3.516572,3.001383,3.039147,2.388083,2.062658,4.933768,3.565414,2.355904,1.466937,1.374649,3.336378,3.878688,3.236520,3.363608,2.602830,2.216092,1.566696,5.783189,4.127437,2.545976,1.557504,1.449537
2026-01-12,3.063017,3.508473,2.996629,3.033647,2.384794,2.060762,4.924320,3.549039,2.353581,1.466777,1.374509,3.329606,3.868727,3.230387,3.356420,2.598552,2.213758,1.563887,5.771282,4.106210,2.543109,1.557305,1.449366
2026-01-09,3.060826,3.505215,2.994974,3.033870,2.383566,2.059949,4.933583,3.535540,2.356437,1.466855,1.374090,3.327164,3.864885,3.228438,3.356685,2.596944,2.212803,1.562890,5.782931,4.088722,2.546607,1.557403,1.448851
2026-01-08,3.055926,3.498563,2.990658,3.031963,2.380808,2.058329,4.908898,3.535871,2.355776,1.466283,1.373950,3.321833,3.857362,3.223806,3.354545,2.593764,2.210985,1.560940,5.751845,4.089169,2.545799,1.556693,1.448680
2026-01-07,3.053128,3.496169,2.988198,3.027411,2.378864,2.056564,4.910443,3.529057,2.341183,1.463787,1.373811,3.318237,3.854022,3.220016,3.348685,2.591152,2.208713,1.559219,5.754483,4.080424,2.527928,1.553598,1.448510
2026-01-06,3.052856,3.496072,2.988121,3.025603,2.378452,2.055933,4.921189,3.520234,2.337596,1.462059,1.373671,3.317577,3.853696,3.219287,3.346390,2.590433,2.207885,1.559012,5.767802,4.069115,2.523521,1.551459,1.448339
2026-01-05,3.045618,3.485934,2.980474,3.019820,2.374106,2.053187,4.891644,3.520301,2.332704,1.461688,1.373532,3.309443,3.842667,3.211551,3.340435,2.585576,2.204897,1.555635,5.730632,4.069222,2.517534,1.550998,1.448167
2026-01-02,3.038351,3.475470,2.974126,3.011772,2.369262,2.049926,4.858786,3.518471,2.332970,1.459115,1.373008,3.301507,3.831452,3.205480,3.331576,2.580135,2.201325,1.553078,5.689255,4.066896,2.517861,1.547809,1.447525
2025-12-31,3.033490,3.468486,2.969061,3.006868,2.367129,2.049067,4.845650,3.512903,2.324710,1.461951,1.372833,3.296274,3.823593,3.199995,3.326005,2.577700,2.200471,1.551165,5.672675,4.059694,2.507746,1.551326,1.447313
2025-12-30,3.032948,3.468740,2.968421,3.007151,2.366982,2.048774,4.854703,3.512916,2.328750,1.461954,1.372694,3.294928,3.823203,3.198534,3.325867,2.577282,2.199929,1.549540,5.684064,4.059728,2.512694,1.551330,1.447144
2025-12-29,3.033115,3.469320,2.968445,3.005473,2.366858,2.048509,4.859318,3.512630,2.328508,1.461579,1.372556,3.295105,3.823745,3.198505,3.323835,2.577095,2.199558,1.549336,5.689827,4.059353,2.512379,1.550839,1.446968
2025-12-24,3.034911,3.472737,2.970022,3.006968,2.367636,2.048657,4.857094,3.524318,2.326791,1.460882,1.371862,3.297242,3.827652,3.200482,3.325682,2.578157,2.199676,1.550052,5.687030,4.074673,2.510288,1.549996,1.446117
2025-12-23,3.036497,3.475798,2.971512,3.010210,2.368387,2.048766,4.857562,3.535161,2.324559,1.459701,1.371723,3.299516,3.831582,3.202689,3.329778,2.579304,2.199864,1.550922,5.687609,4.088697,2.507557,1.548519,1.445946
2025-12-22,3.029797,3.465546,2.966077,3.002961,2.364357,2.046243,4.858000,3.505139,2.324694,1.457744,1.371584,3.291599,3.819611,3.196313,3.320995,2.574149,2.196923,1.548589,5.688297,4.049755,2.507723,1.546083,1.445777
2025-12-19,3.022757,3.453915,2.959633,2.996699,2.360421,2.044317,4.853497,3.476465,2.322823,1.459314,1.371166,3.283197,3.805963,3.188714,3.313481,2.569191,2.194712,1.545679,5.682607,4.012548,2.505432,1.548030,1.445264
2025-12-18,3.013054,3.438667,2.951050,2.986340,2.354927,2.041572,4.813594,3.463178,2.323615,1.460175,1.371027,3.272081,3.788664,3.179500,3.301382,2.562713,2.191723,1.542095,5.632390,3.995300,2.506403,1.549097,1.445093
2025-12-17,3.007356,3.430522,2.946226,2.982192,2.351460,2.039441,4.784516,3.462557,2.322674,1.458831,1.370888,3.265940,3.779742,3.174770,3.296669,2.558768,2.189409,1.540259,5.595727,3.994470,2.505244,1.547423,1.444923
2025-12-16,3.012447,3.438194,2.950330,2.985415,2.354110,2.040787,4.803810,3.470027,2.321158,1.459175,1.370750,3.271301,3.788163,3.178928,3.300115,2.561842,2.190800,1.541578,5.620039,4.004207,2.503387,1.547865,1.444756
2025-12-15,3.017732,3.446913,2.955062,2.990736,2.356998,2.042143,4.821010,3.481667,2.325037,1.458765,1.370609,3.277558,3.798020,3.183950,3.306186,2.565308,2.192224,1.543238,5.641672,4.019373,2.508138,1.547350,1.444586
2025-12-12,3.022615,3.455455,2.959260,2.995502,2.359478,2.043025,4.830526,3.501065,2.322244,1.457583,1.370192,3.283603,3.808054,3.189003,3.312135,2.568510,2.193195,1.544997,5.653642,4.044632,2.504719,1.545885,1.444075
2025-12-11,3.018137,3.447904,2.955163,2.990928,2.356778,2.041617,4.845554,3.466751,2.320464,1.458192,1.370055,3.277010,3.798038,3.182701,3.305572,2.564514,2.191254,1.542219,5.672596,4.000065,2.502539,1.546640,1.443907
2025-12-10,3.015573,3.444486,2.953131,2.986369,2.354697,2.039776,4.844541,3.458238,2.319691,1.454807,1.369916,3.273882,3.794221,3.180426,3.300188,2.561915,2.189103,1.541295,5.671311,3.989018,2.501590,1.542442,1.443737
2025-12-09,3.012153,3.439298,2.950084,2.985488,2.352782,2.038858,4.820917,3.460857,2.320172,1.455386,1.369778,3.270260,3.788473,3.177423,3.299457,2.559815,2.188166,1.540112,5.641564,3.992437,2.502179,1.543162,1.443569
2025-12-08,3.018011,3.447745,2.955005,2.990963,2.356545,2.041220,4.835430,3.475799,2.322424,1.457553,1.369639,3.277510,3.798714,3.183611,3.306354,2.564572,2.191025,1.542803,5.659928,4.011871,2.504938,1.545849,1.443399
2025-12-05,3.018897,3.449226,2.955563,2.991902,2.357209,2.041754,4.836883,3.480798,2.326734,1.459304,1.369333,3.278464,3.800128,3.184039,3.307301,2.565383,2.191575,1.542634,5.661686,4.018418,2.510217,1.548020,1.443012
2025-12-04,3.018450,3.448673,2.955208,2.990529,2.356986,2.041638,4.844286,3.474530,2.330717,1.459427,1.369195,3.277886,3.799105,3.183314,3.305702,2.564942,2.191314,1.542014,5.671064,4.010338,2.515092,1.548170,1.442846
2025-12-03,3.016469,3.444734,2.953200,2.986005,2.356259,2.041659,4.842199,3.464981,2.330950,1.461682,1.369057,3.275550,3.794682,3.181109,3.300413,2.564025,2.191438,1.541446,5.668430,3.998105,2.515377,1.550965,1.442682
2025-12-02,3.016257,3.444136,2.953028,2.986324,2.356212,2.041633,4.845956,3.460020,2.331674,1.461756,1.368925,3.275376,3.794121,3.180982,3.300769,2.563920,2.191450,1.541689,5.673137,3.991673,2.516264,1.551057,1.442519
2025-12-01,3.014882,3.441571,2.951598,2.985198,2.355473,2.041378,4.842126,3.456790,2.331460,1.462942,1.368789,3.273807,3.791309,3.179594,3.299472,2.563068,2.191228,1.541191,5.668539,3.987599,2.516002,1.552527,1.442351
2025-11-28,3.020161,3.449367,2.955801,2.990248,2.358536,2.043213,4.855177,3.470377,2.337020,1.465153,1.368383,3.280061,3.800291,3.184432,3.305777,2.566860,2.193329,1.542909,5.684935,4.005310,2.522812,1.555268,1.441854
