date	value
2006-08-21	15369.2372
2006-08-22	15393.8082
2006-08-23	15374.9324
2006-08-24	15247.153
2006-08-25	15306.2553
2006-08-26	15306.2553
2006-08-27	15306.2553
2006-08-28	15325.5592
2006-08-29	15381.6297
2006-08-30	15411.2365
2006-08-31	15483.6563
2006-09-01	15473.0194
2006-09-02	15473.0194
2006-09-03	15473.0194
2006-09-04	15563.4671
2006-09-05	15582.8481
2006-09-06	15490.4135
2006-09-07	15464.1211
2006-09-08	15476.2054
2006-09-09	15476.2054
2006-09-10	15476.2054
2006-09-11	15339.1936
2006-09-12	15314.7339
2006-09-13	15387.719
2006-09-14	15469.9192
2006-09-15	15421.2311
2006-09-16	15421.2311
2006-09-17	15421.2311
2006-09-18	15489.4629
2006-09-19	15472.1288
2006-09-20	15407.2627
2006-09-21	15385.9547
2006-09-22	15373.211
2006-09-23	15373.211
2006-09-24	15373.211
2006-09-25	15370.6332
2006-09-26	15416.6834
2006-09-27	15620.4368
2006-09-28	15674.1693
2006-09-29	15735.4469
2006-09-30	15776.3072
2006-10-01	15735.4469
2006-10-02	15800.9467
2006-10-03	15826.6054
2006-10-04	15789.5904
2006-10-05	15943.0285
2006-10-06	15934.4557
2006-10-07	15934.4557
2006-10-08	15934.4557
2006-10-09	15907.264
2006-10-10	15991.5111
2006-10-11	16040.4989
2006-10-12	16006.5842
2006-10-13	16066.0719
2006-10-14	16066.0719
2006-10-15	16066.0719
2006-10-16	16160.4848
2006-10-17	16086.5749
2006-10-18	16145.0519
2006-10-19	16103.7548
2006-10-20	16195.0846
2006-10-21	16195.0846
2006-10-22	16195.0846
2006-10-23	16237.3666
2006-10-24	16206.4923
2006-10-25	16277.5417
2006-10-26	16355.7767
2006-10-27	16266.1683
2006-10-28	16266.1683
2006-10-29	16266.1683
2006-10-30	16338.6823
2006-10-31	16304.9903
2006-11-01	16329.056
2006-11-02	16312.0302
2006-11-03	16355.1857
2006-11-04	16355.1857
2006-11-05	16355.1857
2006-11-06	16353.6013
2006-11-07	16449.4188
2006-11-08	16407.7877
2006-11-09	16366.2679
2006-11-10	16408.1988
2006-11-11	16408.1988
2006-11-12	16408.1988
2006-11-13	16416.6004
2006-11-14	16452.6218
2006-11-15	16464.5605
2006-11-16	16416.4376
2006-11-17	16432.6071
2006-11-18	16432.6071
2006-11-19	16432.6071
2006-11-20	16299.3122
2006-11-21	16366.011
2006-11-22	16518.0446
2006-11-23	16562.3563
2006-11-24	16508.6838
2006-11-25	16508.6838
2006-11-26	16508.6838
2006-11-27	16424.5994
2006-11-28	16302.5923
2006-11-29	16483.9843
2006-11-30	16519.5861
2006-12-01	16432.3244
2006-12-02	16432.3244
2006-12-03	16432.3244
2006-12-04	16437.7114
2006-12-05	16479.2397
2006-12-06	16555.6076
2006-12-07	16526.626
2006-12-08	16490.2876
2006-12-09	16490.2876
2006-12-10	16490.2876
2006-12-11	16563.1014
2006-12-12	16568.8994
2006-12-13	16611.7209
2006-12-14	16789.1477
2006-12-15	16800.2556
2006-12-16	16800.2556
